Data pulled on 10/29/2014 at 20:34:47
username, number of edits, percent of total edits
Mr. Sandy,1,0.000128254456842
Chiaroscuros,1,0.000128254456842
Guettarda,1,0.000128254456842
68.193.109.125,1,0.000128254456842
Redeagle688,1,0.000128254456842
81.79.61.119,1,0.000128254456842
50.131.89.236,1,0.000128254456842
68.71.39.10,1,0.000128254456842
Lebron15594,1,0.000128254456842
41.202.225.154,1,0.000128254456842
Samuel,1,0.000128254456842
War&passion,1,0.000128254456842
205.166.241.19,1,0.000128254456842
142.150.29.173,1,0.000128254456842
157.142.200.3,1,0.000128254456842
129.2.138.171,1,0.000128254456842
Stephenw32768,1,0.000128254456842
Dinamik-bot,1,0.000128254456842
Jan.Smolik,1,0.000128254456842
24.0.129.255,1,0.000128254456842
Neelix,1,0.000128254456842
140.203.209.122,1,0.000128254456842
Camerong,1,0.000128254456842
Deuxsonic,1,0.000128254456842
128.163.116.62,1,0.000128254456842
168.216.218.11,1,0.000128254456842
207.28.60.253,1,0.000128254456842
68.40.50.114,1,0.000128254456842
76.0.224.104,1,0.000128254456842
Alxeedo,1,0.000128254456842
88.153.193.7,1,0.000128254456842
Avriette,1,0.000128254456842
86.138.26.243,1,0.000128254456842
70.234.226.212,1,0.000128254456842
DanielCD,1,0.000128254456842
209.240.119.142,1,0.000128254456842
41.191.107.34,1,0.000128254456842
63.253.95.158,1,0.000128254456842
67.168.84.40,1,0.000128254456842
24.62.112.219,1,0.000128254456842
69.181.11.128,1,0.000128254456842
129.120.244.83,1,0.000128254456842
Larry V,1,0.000128254456842
128.138.54.197,1,0.000128254456842
Pietrow,1,0.000128254456842
24.188.189.192,1,0.000128254456842
67.193.179.96,1,0.000128254456842
Synapse001,1,0.000128254456842
Plrk,1,0.000128254456842
DoctorWho42,1,0.000128254456842
Bidimensional,1,0.000128254456842
149.199.62.254,1,0.000128254456842
71.252.251.52,1,0.000128254456842
132.3.45.80,1,0.000128254456842
PbBot,1,0.000128254456842
206.191.28.67,1,0.000128254456842
206.210.225.131,1,0.000128254456842
Some jerk on the Internet,1,0.000128254456842
Tobby72,1,0.000128254456842
148.197.249.219,1,0.000128254456842
76.115.70.203,1,0.000128254456842
68.1.182.183,1,0.000128254456842
210.55.131.59,1,0.000128254456842
Tarikupu,1,0.000128254456842
206.190.228.74,1,0.000128254456842
207.72.76.240,1,0.000128254456842
207.165.193.110,1,0.000128254456842
Rmburt,1,0.000128254456842
86.5.97.253,1,0.000128254456842
A.R.,1,0.000128254456842
170.185.61.19,1,0.000128254456842
90.196.86.202,1,0.000128254456842
24.74.149.84,1,0.000128254456842
165.29.145.6,1,0.000128254456842
71.77.194.121,1,0.000128254456842
Kendall-K1,1,0.000128254456842
209.6.222.50,1,0.000128254456842
84.71.251.248,1,0.000128254456842
Quarkey,1,0.000128254456842
87.221.254.244,1,0.000128254456842
24.192.154.244,1,0.000128254456842
65.1.172.222,1,0.000128254456842
GNRY09,1,0.000128254456842
Haemo,1,0.000128254456842
64.91.88.178,1,0.000128254456842
MightyWarrior,1,0.000128254456842
24.98.197.246,1,0.000128254456842
TheCatalyst31,1,0.000128254456842
Vigo1100,1,0.000128254456842
Medeis,1,0.000128254456842
71.116.28.190,1,0.000128254456842
Justin Hirsh,1,0.000128254456842
70.19.65.49,1,0.000128254456842
128.138.24.108,1,0.000128254456842
86.161.89.75,1,0.000128254456842
86.2.216.5,1,0.000128254456842
Craigrottman,1,0.000128254456842
Jack Greenmaven,1,0.000128254456842
110.12.73.165,1,0.000128254456842
68.40.37.142,1,0.000128254456842
Kaiketsu,1,0.000128254456842
218.113.200.2,1,0.000128254456842
Psinu,1,0.000128254456842
Mimihitam,1,0.000128254456842
Rhys,1,0.000128254456842
173.14.131.22,1,0.000128254456842
65.18.10.155,1,0.000128254456842
66.156.110.18,1,0.000128254456842
Crevox,1,0.000128254456842
64.56.10.125,1,0.000128254456842
64.233.208.195,1,0.000128254456842
GRLant1,1,0.000128254456842
DrilBot,1,0.000128254456842
Tiptoety,1,0.000128254456842
169.139.224.199,1,0.000128254456842
69.120.7.34,1,0.000128254456842
Mathglot,1,0.000128254456842
108.50.54.90,1,0.000128254456842
75.40.143.246,1,0.000128254456842
216.162.87.53,1,0.000128254456842
93notes,1,0.000128254456842
112.200.231.154,1,0.000128254456842
69.222.106.230,1,0.000128254456842
143.239.252.133,1,0.000128254456842
MakeRocketGoNow,1,0.000128254456842
68.103.254.47,1,0.000128254456842
Olorin28,1,0.000128254456842
24.34.198.187,1,0.000128254456842
68.224.164.103,1,0.000128254456842
86.157.10.233,1,0.000128254456842
Jonnywidefoot,1,0.000128254456842
85.176.24.90,1,0.000128254456842
167.239.87.149,1,0.000128254456842
80.200.190.72,1,0.000128254456842
FrenchIsAwesome,1,0.000128254456842
Harrismark,1,0.000128254456842
Racerx11,1,0.000128254456842
131.247.244.21,1,0.000128254456842
74.70.189.46,1,0.000128254456842
24.91.190.166,1,0.000128254456842
58.105.94.161,1,0.000128254456842
Francophile124,1,0.000128254456842
Qxz,1,0.000128254456842
Happy1892,1,0.000128254456842
Mark Arsten,1,0.000128254456842
46.194.4.181,1,0.000128254456842
151.188.16.27,1,0.000128254456842
The wub,1,0.000128254456842
138.89.192.101,1,0.000128254456842
Pvanheus,1,0.000128254456842
69.183.18.187,1,0.000128254456842
SchnitzelMannGreek,1,0.000128254456842
Chris 73,1,0.000128254456842
Anrnusna,1,0.000128254456842
Jmisasi,1,0.000128254456842
OlEnglish,1,0.000128254456842
89.241.26.117,1,0.000128254456842
80.192.30.182,1,0.000128254456842
Magere Hein,1,0.000128254456842
TomStar81,1,0.000128254456842
Lokmac,1,0.000128254456842
Dogru144,1,0.000128254456842
Bioform 1234,1,0.000128254456842
69.76.49.16,1,0.000128254456842
BDD,1,0.000128254456842
80.41.128.236,1,0.000128254456842
110.32.8.80,1,0.000128254456842
Rror,1,0.000128254456842
74.110.35.58,1,0.000128254456842
WikiDao,1,0.000128254456842
207.12.218.100,1,0.000128254456842
72.225.52.40,1,0.000128254456842
Surv1v4l1st,1,0.000128254456842
69.171.166.228,1,0.000128254456842
88.195.78.105,1,0.000128254456842
AliasMe,1,0.000128254456842
131.229.176.106,1,0.000128254456842
71.170.181.180,1,0.000128254456842
63.3.14.130,1,0.000128254456842
76.93.154.152,1,0.000128254456842
58.137.137.33,1,0.000128254456842
160.7.60.170,1,0.000128254456842
128.231.229.165,1,0.000128254456842
American In Brazil,1,0.000128254456842
129.59.46.110,1,0.000128254456842
Tellyaddict,1,0.000128254456842
67.187.3.207,1,0.000128254456842
96.51.146.252,1,0.000128254456842
W.D.,1,0.000128254456842
69.143.176.93,1,0.000128254456842
CapitalR,1,0.000128254456842
207.126.235.151,1,0.000128254456842
Hb2019,1,0.000128254456842
213.216.146.132,1,0.000128254456842
68.200.14.5,1,0.000128254456842
24.0.46.185,1,0.000128254456842
Johann Wolfgang,1,0.000128254456842
70.167.47.22,1,0.000128254456842
68.222.124.96,1,0.000128254456842
Spellcast,1,0.000128254456842
85.227.169.54,1,0.000128254456842
Nijoakim,1,0.000128254456842
75.16.213.50,1,0.000128254456842
Daviscentralcollege,1,0.000128254456842
Khaosworks,1,0.000128254456842
99.187.186.225,1,0.000128254456842
Jrugordon,1,0.000128254456842
209.217.75.37,1,0.000128254456842
68.85.67.99,1,0.000128254456842
24.177.5.192,1,0.000128254456842
24.22.98.56,1,0.000128254456842
94.187.5.190,1,0.000128254456842
67.176.51.179,1,0.000128254456842
24.247.236.163,1,0.000128254456842
90.240.221.137,1,0.000128254456842
Spitfire,1,0.000128254456842
Wimpus,1,0.000128254456842
68.78.155.155,1,0.000128254456842
71.237.92.94,1,0.000128254456842
67.163.232.139,1,0.000128254456842
137.222.212.104,1,0.000128254456842
Elishabet,1,0.000128254456842
Soliloquial,1,0.000128254456842
203.105.93.117,1,0.000128254456842
Jason Recliner, Esq.,1,0.000128254456842
216.124.56.2,1,0.000128254456842
EmausBot,1,0.000128254456842
217.23.230.137,1,0.000128254456842
Licourtrix,1,0.000128254456842
69.245.114.178,1,0.000128254456842
64.149.216.54,1,0.000128254456842
71.29.85.98,1,0.000128254456842
71.179.79.10,1,0.000128254456842
DumZiBoT,1,0.000128254456842
Wareq,1,0.000128254456842
96.8.143.145,1,0.000128254456842
92.24.106.221,1,0.000128254456842
AnselaJonla,1,0.000128254456842
82.123.74.13,1,0.000128254456842
24.44.117.91,1,0.000128254456842
64.71.125.5,1,0.000128254456842
97.78.208.119,1,0.000128254456842
82.34.216.33,1,0.000128254456842
199.212.67.119,1,0.000128254456842
69.243.26.100,1,0.000128254456842
141.214.17.5,1,0.000128254456842
124.176.68.132,1,0.000128254456842
70.93.127.26,1,0.000128254456842
168.184.242.21,1,0.000128254456842
67.158.175.22,1,0.000128254456842
Intgr,1,0.000128254456842
199.46.198.230,1,0.000128254456842
76.108.113.56,1,0.000128254456842
88.131.44.140,1,0.000128254456842
206.74.195.95,1,0.000128254456842
NotAnonymous0,1,0.000128254456842
193.15.216.70,1,0.000128254456842
70.52.26.197,1,0.000128254456842
Matt.whitby,1,0.000128254456842
Chizzy92,1,0.000128254456842
86.156.85.25,1,0.000128254456842
69.129.192.49,1,0.000128254456842
74.232.205.36,1,0.000128254456842
67.175.130.204,1,0.000128254456842
70.95.230.29,1,0.000128254456842
69.91.108.201,1,0.000128254456842
195.135.221.2,1,0.000128254456842
Neptune5000,1,0.000128254456842
IsabelleHubert,1,0.000128254456842
198.189.128.3,1,0.000128254456842
67.140.102.123,1,0.000128254456842
207.235.204.251,1,0.000128254456842
Jinxed4ever,1,0.000128254456842
Joneys Joes,1,0.000128254456842
Zorecchi,1,0.000128254456842
71.240.161.231,1,0.000128254456842
Crazycasta,1,0.000128254456842
81.155.234.174,1,0.000128254456842
Chris the speller,1,0.000128254456842
198.50.4.4,1,0.000128254456842
Floating Boat,1,0.000128254456842
68.226.142.27,1,0.000128254456842
207.235.248.2,1,0.000128254456842
64.251.53.81,1,0.000128254456842
89.100.47.59,1,0.000128254456842
GregAsche,1,0.000128254456842
69.142.51.121,1,0.000128254456842
Xizes,1,0.000128254456842
75.84.159.240,1,0.000128254456842
Sniffnoy,1,0.000128254456842
Kingcampo,1,0.000128254456842
Claviola,1,0.000128254456842
69.142.171.151,1,0.000128254456842
208.66.123.201,1,0.000128254456842
Kyle Cronan,1,0.000128254456842
199.216.232.3,1,0.000128254456842
ZPM,1,0.000128254456842
The Illusive Man,1,0.000128254456842
JayHenry,1,0.000128254456842
Weedwhacker128,1,0.000128254456842
Oren0,1,0.000128254456842
72.129.219.80,1,0.000128254456842
204.96.143.130,1,0.000128254456842
Glane23,1,0.000128254456842
216.186.96.94,1,0.000128254456842
24.99.161.111,1,0.000128254456842
195.197.133.173,1,0.000128254456842
Ncboy2010,1,0.000128254456842
71.106.49.113,1,0.000128254456842
24.87.122.203,1,0.000128254456842
Itsmeiam,1,0.000128254456842
Milnivri,1,0.000128254456842
24.5.244.56,1,0.000128254456842
87.74.48.212,1,0.000128254456842
Valerius Tygart,1,0.000128254456842
R500Mom,1,0.000128254456842
207.255.117.229,1,0.000128254456842
76.22.41.162,1,0.000128254456842
MikeLeeds,1,0.000128254456842
200.79.133.66,1,0.000128254456842
24.124.10.2,1,0.000128254456842
Shanel,1,0.000128254456842
ArielGold,1,0.000128254456842
71.125.211.88,1,0.000128254456842
24.187.186.176,1,0.000128254456842
Shanes,1,0.000128254456842
68.62.8.145,1,0.000128254456842
163.1.176.253,1,0.000128254456842
98.246.249.178,1,0.000128254456842
70.131.74.2,1,0.000128254456842
151.199.192.254,1,0.000128254456842
The7thmagus,1,0.000128254456842
Kingofrock,1,0.000128254456842
70.90.131.209,1,0.000128254456842
81.152.245.166,1,0.000128254456842
Chris Howard,1,0.000128254456842
65.66.34.234,1,0.000128254456842
69.74.233.135,1,0.000128254456842
75.70.245.54,1,0.000128254456842
Spicemix,1,0.000128254456842
Voldemortuet,1,0.000128254456842
Syrthiss,1,0.000128254456842
209.50.135.132,1,0.000128254456842
216.204.227.146,1,0.000128254456842
Snotbot,1,0.000128254456842
Brusegadi,1,0.000128254456842
Sematimba,1,0.000128254456842
89.138.159.139,1,0.000128254456842
68.64.125.120,1,0.000128254456842
82.31.132.129,1,0.000128254456842
212.93.201.147,1,0.000128254456842
70.220.48.133,1,0.000128254456842
67.166.211.93,1,0.000128254456842
203.10.110.144,1,0.000128254456842
168.99.183.189,1,0.000128254456842
Evert:Meulie,1,0.000128254456842
81.76.3.45,1,0.000128254456842
Freako,1,0.000128254456842
87.196.190.50,1,0.000128254456842
68.180.28.130,1,0.000128254456842
86.130.245.233,1,0.000128254456842
204.78.76.6,1,0.000128254456842
71.238.139.119,1,0.000128254456842
66.172.136.214,1,0.000128254456842
138.49.100.170,1,0.000128254456842
Rubyuser,1,0.000128254456842
98.245.115.148,1,0.000128254456842
146.186.145.143,1,0.000128254456842
69.127.247.38,1,0.000128254456842
66.82.9.49,1,0.000128254456842
Clarkdn,1,0.000128254456842
Rsrikanth05,1,0.000128254456842
Trovatore,1,0.000128254456842
159.247.236.126,1,0.000128254456842
Tomtheman5,1,0.000128254456842
Ben Moore,1,0.000128254456842
Katherine,1,0.000128254456842
199.76.153.113,1,0.000128254456842
69.51.81.130,1,0.000128254456842
Coachlover1000,1,0.000128254456842
92.24.206.15,1,0.000128254456842
50.132.0.192,1,0.000128254456842
68.198.120.80,1,0.000128254456842
209.7.242.10,1,0.000128254456842
72.27.22.139,1,0.000128254456842
VoiceOfTheCommons,1,0.000128254456842
84.85.133.232,1,0.000128254456842
Cometstyles,1,0.000128254456842
Da Joe,1,0.000128254456842
63.247.106.182,1,0.000128254456842
82.3.235.185,1,0.000128254456842
76.111.32.200,1,0.000128254456842
71.251.51.89,1,0.000128254456842
Mikael Häggström,1,0.000128254456842
163.246.81.114,1,0.000128254456842
69.116.93.5,1,0.000128254456842
66.103.165.172,1,0.000128254456842
Mtmulch,1,0.000128254456842
Badon,1,0.000128254456842
Nyq,1,0.000128254456842
68.97.36.107,1,0.000128254456842
Piolinfax,1,0.000128254456842
81.218.6.249,1,0.000128254456842
Jbrown456,1,0.000128254456842
Edward,1,0.000128254456842
75.38.68.135,1,0.000128254456842
173.55.82.145,1,0.000128254456842
74.130.12.49,1,0.000128254456842
Electron9,1,0.000128254456842
Icemuon,1,0.000128254456842
Dbfirs,1,0.000128254456842
Anonymous from the 21th century,1,0.000128254456842
Eric Sellars,1,0.000128254456842
117.198.134.116,1,0.000128254456842
Carl Turner,1,0.000128254456842
Chrisd87,1,0.000128254456842
Petero9,1,0.000128254456842
68.153.118.194,1,0.000128254456842
209.98.147.235,1,0.000128254456842
71.131.200.13,1,0.000128254456842
AI,1,0.000128254456842
198.108.222.3,1,0.000128254456842
KNewman,1,0.000128254456842
69.27.230.202,1,0.000128254456842
204.9.221.4,1,0.000128254456842
187.17.176.3,1,0.000128254456842
Luna Santin,1,0.000128254456842
Jumping cheese,1,0.000128254456842
Darth Panda,1,0.000128254456842
Wa3pxx,1,0.000128254456842
Ptrw08,1,0.000128254456842
12.109.17.34,1,0.000128254456842
65.95.129.232,1,0.000128254456842
Malcolm,1,0.000128254456842
AlexiusHoratius,1,0.000128254456842
Inter16,1,0.000128254456842
Pgokey,1,0.000128254456842
128.54.9.30,1,0.000128254456842
98.200.105.181,1,0.000128254456842
Nuttycoconut,1,0.000128254456842
173.163.238.233,1,0.000128254456842
Vieque,1,0.000128254456842
105.233.59.197,1,0.000128254456842
70.199.134.222,1,0.000128254456842
68.99.142.200,1,0.000128254456842
68.105.145.146,1,0.000128254456842
Nathan Laing,1,0.000128254456842
Karl-Henner,1,0.000128254456842
79.74.75.91,1,0.000128254456842
206.227.19.3,1,0.000128254456842
Ashraf2004,1,0.000128254456842
75.83.200.71,1,0.000128254456842
LeoFrank,1,0.000128254456842
Farside,1,0.000128254456842
Sp4cetiger,1,0.000128254456842
24.176.84.58,1,0.000128254456842
99.194.172.193,1,0.000128254456842
207.236.209.35,1,0.000128254456842
Raikirisenpai,1,0.000128254456842
199.164.68.213,1,0.000128254456842
Dparry,1,0.000128254456842
Adiecoly,1,0.000128254456842
Modulatum,1,0.000128254456842
84.51.149.80,1,0.000128254456842
Ams80,1,0.000128254456842
152.65.106.10,1,0.000128254456842
Linuxprophet,1,0.000128254456842
Johndheathcote,1,0.000128254456842
79.159.161.118,1,0.000128254456842
70.213.83.44,1,0.000128254456842
Sanjay12,1,0.000128254456842
216.36.136.233,1,0.000128254456842
75.40.80.198,1,0.000128254456842
119.30.47.111,1,0.000128254456842
Signedzzz,1,0.000128254456842
Bkonrad,1,0.000128254456842
Fritzpoll,1,0.000128254456842
Ronhjones,1,0.000128254456842
Love To Learn,1,0.000128254456842
Martial75,1,0.000128254456842
60.48.62.175,1,0.000128254456842
24.150.67.135,1,0.000128254456842
Mu Mind,1,0.000128254456842
49.144.139.140,1,0.000128254456842
Nakomis,1,0.000128254456842
67.176.10.36,1,0.000128254456842
69.116.121.188,1,0.000128254456842
64.105.123.210,1,0.000128254456842
Titoxd,1,0.000128254456842
204.82.104.73,1,0.000128254456842
Adragon111,1,0.000128254456842
71.65.244.101,1,0.000128254456842
71.175.49.146,1,0.000128254456842
70.32.248.36,1,0.000128254456842
70.36.219.70,1,0.000128254456842
Huldra,1,0.000128254456842
Snowolf,1,0.000128254456842
MedicRoo,1,0.000128254456842
24.165.42.16,1,0.000128254456842
TastyPoutine,1,0.000128254456842
68.47.36.232,1,0.000128254456842
174.107.148.77,1,0.000128254456842
108.70.74.78,1,0.000128254456842
Milov,1,0.000128254456842
134.100.32.73,1,0.000128254456842
222.152.87.33,1,0.000128254456842
Ydanay,1,0.000128254456842
67.194.178.47,1,0.000128254456842
Mannaro85,1,0.000128254456842
75.80.158.255,1,0.000128254456842
Dejvid,1,0.000128254456842
New World Man,1,0.000128254456842
72.81.191.28,1,0.000128254456842
160.39.24.251,1,0.000128254456842
24.196.247.167,1,0.000128254456842
125.160.169.217,1,0.000128254456842
116.68.76.71,1,0.000128254456842
Sven Manguard,1,0.000128254456842
98.223.234.235,1,0.000128254456842
66.42.147.130,1,0.000128254456842
173.63.120.104,1,0.000128254456842
Wolfscopez,1,0.000128254456842
Wildhartlivie,1,0.000128254456842
129.59.43.127,1,0.000128254456842
138.67.149.49,1,0.000128254456842
174.22.146.104,1,0.000128254456842
Seth Ilys,1,0.000128254456842
Kimchi1333,1,0.000128254456842
Mark Foskey,1,0.000128254456842
79.177.105.19,1,0.000128254456842
Duxwing,1,0.000128254456842
160.33.17.108,1,0.000128254456842
198.101.36.104,1,0.000128254456842
Saoirse,1,0.000128254456842
24.165.251.55,1,0.000128254456842
Ericloewe,1,0.000128254456842
65.8.238.131,1,0.000128254456842
76.248.213.140,1,0.000128254456842
Higbvuyb,1,0.000128254456842
PsychoCola,1,0.000128254456842
143.210.100.25,1,0.000128254456842
Sampson,1,0.000128254456842
128.200.105.15,1,0.000128254456842
24.164.94.66,1,0.000128254456842
81.159.137.92,1,0.000128254456842
24.109.3.122,1,0.000128254456842
41.13.84.178,1,0.000128254456842
76.230.44.229,1,0.000128254456842
66.19.138.231,1,0.000128254456842
Tapir Terrific,1,0.000128254456842
132.246.194.5,1,0.000128254456842
98.223.133.112,1,0.000128254456842
StanBrinkerhoff,1,0.000128254456842
Hertz1888,1,0.000128254456842
Eras-mus,1,0.000128254456842
24.126.5.6,1,0.000128254456842
Wizardboy777,1,0.000128254456842
Drsoumyadeepb,1,0.000128254456842
216.57.67.190,1,0.000128254456842
216.56.3.236,1,0.000128254456842
EoRdE6,1,0.000128254456842
98.203.77.106,1,0.000128254456842
216.36.101.50,1,0.000128254456842
66.99.246.227,1,0.000128254456842
ESkog,1,0.000128254456842
Bhavinderrao9,1,0.000128254456842
128.12.191.93,1,0.000128254456842
130.212.62.32,1,0.000128254456842
66.99.246.228,1,0.000128254456842
24.126.124.12,1,0.000128254456842
12.33.164.8,1,0.000128254456842
Hcheney,1,0.000128254456842
Travelbird,1,0.000128254456842
74.228.200.71,1,0.000128254456842
208.38.93.223,1,0.000128254456842
24.154.116.199,1,0.000128254456842
Dycedarg,1,0.000128254456842
71.61.59.176,1,0.000128254456842
89.15.167.36,1,0.000128254456842
65.96.109.49,1,0.000128254456842
4.250.150.148,1,0.000128254456842
82.15.226.136,1,0.000128254456842
124.182.3.39,1,0.000128254456842
82.152.176.183,1,0.000128254456842
41.220.12.34,1,0.000128254456842
Thorpe,1,0.000128254456842
209.68.98.149,1,0.000128254456842
71.96.57.238,1,0.000128254456842
Raidon Kane,1,0.000128254456842
122.248.183.22,1,0.000128254456842
Grue,1,0.000128254456842
65.191.201.162,1,0.000128254456842
72.150.187.212,1,0.000128254456842
71.180.235.47,1,0.000128254456842
Delusion23,1,0.000128254456842
24.90.105.63,1,0.000128254456842
Llightex,1,0.000128254456842
Crlaozwyn,1,0.000128254456842
128.193.146.253,1,0.000128254456842
70.161.153.129,1,0.000128254456842
67.106.105.226,1,0.000128254456842
72.234.132.101,1,0.000128254456842
Ottawa4ever,1,0.000128254456842
MysteryDog,1,0.000128254456842
64.0.30.68,1,0.000128254456842
98.119.227.221,1,0.000128254456842
68.205.22.156,1,0.000128254456842
75.55.120.54,1,0.000128254456842
Jeancey,1,0.000128254456842
Tezero,1,0.000128254456842
Quaoarian,1,0.000128254456842
24.174.233.19,1,0.000128254456842
John Cline,1,0.000128254456842
140.232.182.245,1,0.000128254456842
12.27.254.177,1,0.000128254456842
66.189.215.53,1,0.000128254456842
24.17.219.109,1,0.000128254456842
70.113.210.248,1,0.000128254456842
68.229.67.25,1,0.000128254456842
168.10.148.6,1,0.000128254456842
76.253.22.74,1,0.000128254456842
66.60.206.24,1,0.000128254456842
173.57.155.225,1,0.000128254456842
70.172.219.204,1,0.000128254456842
98.228.230.206,1,0.000128254456842
Moshe Constantine Hassan Al-Silverburg,1,0.000128254456842
3AlarmLampscooter,1,0.000128254456842
75.167.158.168,1,0.000128254456842
99.228.156.13,1,0.000128254456842
13.8.125.10,1,0.000128254456842
209.255.79.38,1,0.000128254456842
99.103.32.213,1,0.000128254456842
Bart133,1,0.000128254456842
68.100.8.193,1,0.000128254456842
184.189.229.60,1,0.000128254456842
Žiga,1,0.000128254456842
Helpful Pixie Bot,1,0.000128254456842
24.26.144.53,1,0.000128254456842
71.236.122.222,1,0.000128254456842
Vanjagenije,1,0.000128254456842
Kakofonous,1,0.000128254456842
One Salient Oversight,1,0.000128254456842
89.242.23.185,1,0.000128254456842
136.168.241.51,1,0.000128254456842
157.246.100.78,1,0.000128254456842
99.160.61.194,1,0.000128254456842
128.193.51.118,1,0.000128254456842
167.128.89.175,1,0.000128254456842
131.227.105.31,1,0.000128254456842
97.97.181.52,1,0.000128254456842
Imasleepviking,1,0.000128254456842
195.24.29.178,1,0.000128254456842
Miss Madeline,1,0.000128254456842
Randomer679,1,0.000128254456842
71.41.153.94,1,0.000128254456842
69.140.104.95,1,0.000128254456842
213.84.3.136,1,0.000128254456842
170.128.175.132,1,0.000128254456842
Shiggity,1,0.000128254456842
208.118.126.19,1,0.000128254456842
Yellowdesk,1,0.000128254456842
Lolaxoxo,1,0.000128254456842
Renaissancee,1,0.000128254456842
CmdrObot,1,0.000128254456842
Jschnur,1,0.000128254456842
66.96.66.162,1,0.000128254456842
82.198.250.82,1,0.000128254456842
SaveThePoint,1,0.000128254456842
Kintamanimatt,1,0.000128254456842
GenestealerUK,1,0.000128254456842
99.227.28.97,1,0.000128254456842
58.104.130.129,1,0.000128254456842
24.189.30.205,1,0.000128254456842
37.49.141.51,1,0.000128254456842
76.24.187.209,1,0.000128254456842
Protenpinner,1,0.000128254456842
Muffinman100010,1,0.000128254456842
That Guy, From That Show!,1,0.000128254456842
Avanu,1,0.000128254456842
165.166.21.126,1,0.000128254456842
114.130.67.21,1,0.000128254456842
Causecausecause,1,0.000128254456842
Bazonka,1,0.000128254456842
Proberts2003,1,0.000128254456842
208.90.25.74,1,0.000128254456842
74.241.146.33,1,0.000128254456842
208.68.154.225,1,0.000128254456842
87.224.72.79,1,0.000128254456842
68.215.201.36,1,0.000128254456842
144.132.245.247,1,0.000128254456842
128.255.137.31,1,0.000128254456842
Frap,1,0.000128254456842
Huangcjz,1,0.000128254456842
Anthony Appleyard,1,0.000128254456842
24.7.66.68,1,0.000128254456842
67.246.112.130,1,0.000128254456842
49.244.57.199,1,0.000128254456842
68.171.4.125,1,0.000128254456842
12.206.184.234,1,0.000128254456842
75.169.229.122,1,0.000128254456842
203.10.121.80,1,0.000128254456842
Singerboi22,1,0.000128254456842
210.49.174.217,1,0.000128254456842
172.203.45.72,1,0.000128254456842
71.241.227.166,1,0.000128254456842
76.116.143.150,1,0.000128254456842
JR98664,1,0.000128254456842
71.247.243.114,1,0.000128254456842
138.67.149.100,1,0.000128254456842
96.230.119.252,1,0.000128254456842
SS451,1,0.000128254456842
67.167.83.48,1,0.000128254456842
69.233.253.136,1,0.000128254456842
186.221.136.197,1,0.000128254456842
189.4.141.196,1,0.000128254456842
117.199.162.199,1,0.000128254456842
4.250.33.38,1,0.000128254456842
DOI bot,1,0.000128254456842
71.224.200.88,1,0.000128254456842
24.28.244.154,1,0.000128254456842
199.176.249.75,1,0.000128254456842
71.206.28.74,1,0.000128254456842
Netpilot43556,1,0.000128254456842
64.179.152.216,1,0.000128254456842
91.105.189.122,1,0.000128254456842
Jab843,1,0.000128254456842
41.80.18.211,1,0.000128254456842
2601:9:8580:561:6945:68D3:BEAE:E3A0,1,0.000128254456842
MrBill3,1,0.000128254456842
98.228.223.253,1,0.000128254456842
140.247.0.130,1,0.000128254456842
Jturner3,1,0.000128254456842
150.199.202.70,1,0.000128254456842
129.186.161.200,1,0.000128254456842
206.116.12.82,1,0.000128254456842
69.14.147.96,1,0.000128254456842
24.167.173.24,1,0.000128254456842
Solaris smoke,1,0.000128254456842
Delirium,1,0.000128254456842
Guanabot,1,0.000128254456842
CarsracBot,1,0.000128254456842
MONGO,1,0.000128254456842
86.53.54.14,1,0.000128254456842
Rituido,1,0.000128254456842
Nihiltres,1,0.000128254456842
24.60.124.8,1,0.000128254456842
79.215.138.133,1,0.000128254456842
24.131.135.204,1,0.000128254456842
Lightmouse,1,0.000128254456842
69.136.240.91,1,0.000128254456842
Pharaoh of the Wizards,1,0.000128254456842
A dullard,1,0.000128254456842
128.151.32.169,1,0.000128254456842
92.225.193.143,1,0.000128254456842
24.9.93.15,1,0.000128254456842
FunPika,1,0.000128254456842
167.128.144.212,1,0.000128254456842
Moxy,1,0.000128254456842
Amitwats,1,0.000128254456842
75.47.139.31,1,0.000128254456842
67.160.35.55,1,0.000128254456842
212.85.13.30,1,0.000128254456842
The sock that should not be,1,0.000128254456842
Gccwang,1,0.000128254456842
Addbot,1,0.000128254456842
65.96.182.136,1,0.000128254456842
74.166.53.95,1,0.000128254456842
Jusdafax,1,0.000128254456842
Rabid bee,1,0.000128254456842
Ascorbic,1,0.000128254456842
Teemu Ruskeepää,1,0.000128254456842
66.99.22.100,1,0.000128254456842
Ink Falls,1,0.000128254456842
165.21.155.9,1,0.000128254456842
CKlunck,1,0.000128254456842
Coffeedrinker115,1,0.000128254456842
99.230.189.89,1,0.000128254456842
Marcofontes,1,0.000128254456842
92.12.26.40,1,0.000128254456842
Xtreambar,1,0.000128254456842
88.202.32.6,1,0.000128254456842
Scheuerm,1,0.000128254456842
64.90.250.253,1,0.000128254456842
86.166.107.113,1,0.000128254456842
Bbarney,1,0.000128254456842
CSMasick,1,0.000128254456842
65.117.151.99,1,0.000128254456842
66.76.66.114,1,0.000128254456842
Magister Mathematicae,1,0.000128254456842
68.230.131.173,1,0.000128254456842
Pt,1,0.000128254456842
O Goncho88,1,0.000128254456842
RubiksMaster110,1,0.000128254456842
